"Person.ID.1","Role.1","Year.of.Birth.1","Country.of.Birth.1","Home.Language.1","Dept.No..1","Faculty.No..1","With.PHD.1","No..of.Years.in.Uni.at.Time.of.Grant.1","Number.of.Successful.Grant.1","Number.of.Unsuccessful.Grant.1","A..1","A.1","B.1","C.1","index","age","y"
"66987","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2178","19","No",">5 to 10",1,3,1,3,3,0,7640,37,"0"
"537","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2653","25","No",">10 to 15",4,4,19,19,19,5,7641,42,"0"
"500332","CHIEF_INVESTIGATOR",1970,"Asia Pacific","OtherNA","3508","4","No",">=0 to 5",2,8,0,1,3,1,7642,37,"0"
"Other","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","653","7","OtherNA",">=0 to 5",0,1,2,1,0,1,7643,37,"0"
"93362","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2713","25","OtherNA",">=0 to 5",0,1,2,11,0,4,7644,42,"0"
"11282","CHIEF_INVESTIGATOR",1945,"Eastern Europe","OtherNA","803","7","OtherNA","Less than 0",0,3,0,4,3,0,7645,62,"0"
"147502","CHIEF_INVESTIGATOR",1970,"Great Britain","English","2253","19","No",">=0 to 5",2,8,0,7,7,2,7646,37,"0"
"147222","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","31","No",">=0 to 5",0,2,1,31,11,22,7647,42,"0"
"24087","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2298","46","No",">=0 to 5",1,2,0,2,16,4,7648,52,"0"
"131527","CHIEF_INVESTIGATOR",1975,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,1,0,1,1,7649,32,"0"
"Other","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,1,6,3,1,7650,42,"0"
"26107","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2558","25","No",">5 to 10",2,5,3,7,8,0,7651,37,"0"
"Other","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","Other","7","OtherNA",">=0 to 5",0,1,0,3,0,0,7652,32,"0"
"774572","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","548","7","No",">=0 to 5",1,1,1,3,0,1,7653,37,"0"
"75492","CHIEF_INVESTIGATOR",1950,"Middle East and Africa","OtherNA","2153","19","No","more than 15",0,2,1,1,3,4,7654,57,"0"
"8867","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","3123","31","No","more than 15",0,0,1,14,11,1,7655,47,"0"
"44782","CHIEF_INVESTIGATOR",1955,"Western Europe","OtherNA","593","7","OtherNA",">=0 to 5",0,2,0,1,1,2,7656,52,"0"
"907","CHIEF_INVESTIGATOR",1955,"Western Europe","OtherNA","548","7","OtherNA","Less than 0",1,1,5,0,1,0,7657,52,"0"
"66732","CHIEF_INVESTIGATOR",1970,"Australia","English","2053","19","No",">10 to 15",2,4,6,6,7,5,7658,37,"0"
"Other","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","3658","22","OtherNA",">=0 to 5",0,1,0,1,3,4,7659,42,"0"
"613297","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","3123","31","No",">=0 to 5",3,1,1,12,1,1,7660,32,"0"
"66107","CHIEF_INVESTIGATOR",1960,"New Zealand","OtherNA","Other","19","No","more than 15",2,0,4,7,14,0,7661,47,"0"
"Other","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","Other","19","OtherNA",">=0 to 5",0,1,0,1,1,1,7662,32,"0"
"74292","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","31","No","more than 15",0,3,13,7,4,1,7663,47,"0"
"72532","CHIEF_INVESTIGATOR",1955,"Great Britain","English","Other","31","No","more than 15",0,2,5,28,7,3,7664,52,"0"
"81702","CHIEF_INVESTIGATOR",1955,"New Zealand","OtherNA","2558","25","No","more than 15",1,2,2,1,4,2,7665,52,"0"
"1162","CHIEF_INVESTIGATOR",1970,"Middle East and Africa","OtherNA","2103","19","No",">5 to 10",0,0,1,2,6,2,7666,37,"0"
"35542","CHIEF_INVESTIGATOR",1965,"Australia","English","548","7","OtherNA","OtherNA",0,1,2,5,6,2,7667,42,"0"
"116057","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","7","OtherNA","Less than 0",0,2,0,9,0,0,7668,37,"0"
"135862","CHIEF_INVESTIGATOR",1975,"New Zealand","OtherNA","2053","19","OtherNA","OtherNA",1,3,3,1,0,1,7669,32,"0"
"Other","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","803","7","No","more than 15",0,1,0,3,4,1,7670,57,"0"
"66462","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","653","7","OtherNA","Less than 0",0,3,0,1,1,0,7671,52,"0"
"8012","CHIEF_INVESTIGATOR",1960,"Western Europe","OtherNA","1098","1","No",">10 to 15",2,7,1,2,4,2,7672,47,"0"
"490032","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","803","7","OtherNA",">=0 to 5",0,2,0,0,0,0,7673,32,"0"
"77477","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","653","7","No","Less than 0",0,2,0,2,1,5,7674,62,"0"
"938657","CHIEF_INVESTIGATOR",1980,"OtherNA","OtherNA","Other","19","OtherNA","OtherNA",0,1,0,0,0,0,7675,27,"0"
"132957","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","OtherNA",">=0 to 5",0,3,2,1,2,0,7676,42,"0"
"8142","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,3,5,2,7677,37,"0"
"Other","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","653","7","OtherNA","Less than 0",0,1,2,1,1,3,7678,42,"0"
"744982","CHIEF_INVESTIGATOR",1980,"Western Europe","OtherNA","1578","13","No",">=0 to 5",2,0,0,1,0,0,7679,27,"0"
"Other","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","3508","4","No",">=0 to 5",0,1,5,10,4,0,7680,42,"0"
"Other","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2558","25","OtherNA","OtherNA",1,1,0,0,1,1,7681,32,"0"
"20497","CHIEF_INVESTIGATOR",1965,"Middle East and Africa","Other","1258","34","No",">5 to 10",2,1,0,16,2,2,7682,42,"0"
"974507","CHIEF_INVESTIGATOR",1970,"Asia Pacific","OtherNA","3123","31","No",">=0 to 5",1,1,4,3,4,0,7683,37,"0"
"20357","PRINCIPAL_SUPERVISOR",1965,"The Americas","English","Other","31","No",">5 to 10",2,1,2,15,10,1,7684,42,"0"
"81907","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","998","1","OtherNA",">=0 to 5",1,2,0,1,0,1,7685,62,"0"
"11907","CHIEF_INVESTIGATOR",1955,"Australia","Other","1038","1","No",">10 to 15",0,1,0,3,0,1,7686,52,"0"
"315992","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","Other","Other","OtherNA","OtherNA",1,1,0,1,2,1,7687,32,"0"
"4302","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","3198","31","No",">10 to 15",6,6,2,13,14,10,7688,42,"0"
"81642","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2558","25","No","more than 15",0,2,2,6,5,0,7689,62,"0"
"1012","CHIEF_INVESTIGATOR",1945,"Australia","English","3123","31","No",">5 to 10",3,2,13,2,15,0,7691,62,"0"
"885632","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","3198","31","OtherNA","Less than 0",0,2,4,14,7,2,7692,47,"0"
"Other","CHIEF_INVESTIGATOR",1955,"Asia Pacific","OtherNA","548","7","No",">10 to 15",0,1,1,1,1,0,7693,52,"0"
"3362","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2603","25","No",">5 to 10",3,2,8,11,3,3,7694,37,"0"
"79712","CHIEF_INVESTIGATOR",1955,"Australia","English","3943","31","No","more than 15",2,2,25,37,12,6,7695,52,"0"
"764597","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","Other","No","OtherNA",1,2,1,0,1,0,7696,42,"0"
"4797","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","OtherNA","Less than 0",2,1,0,3,4,4,7697,42,"0"
"112562","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","19","No",">=0 to 5",1,2,2,0,1,1,7698,37,"0"
"14782","CHIEF_INVESTIGATOR",1955,"Great Britain","OtherNA","Other","25","No",">10 to 15",0,1,0,5,10,9,7699,52,"0"
"1937","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2153","19","No",">5 to 10",1,1,8,13,1,0,7700,37,"0"
"79742","CHIEF_INVESTIGATOR",1950,"Great Britain","OtherNA","Other","31","OtherNA","Less than 0",1,3,1,19,20,7,7701,57,"0"
"5852","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","34","No",">5 to 10",1,1,0,1,0,0,7703,57,"0"
"11617","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","1033","1","No",">10 to 15",0,0,0,2,1,5,7704,42,"0"
"82467","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","3658","22","OtherNA","Less than 0",0,2,1,0,2,0,7705,57,"0"
"92362","CHIEF_INVESTIGATOR",1965,"Western Europe","Other","3048","31","No",">=0 to 5",3,1,13,3,7,7,7706,42,"0"
"289377","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2603","25","No",">=0 to 5",2,2,8,2,1,0,7707,32,"0"
"6747","CHIEF_INVESTIGATOR",1955,"Australia","English","Other","31","No",">5 to 10",0,7,0,1,1,2,7708,52,"0"
"Other","CHIEF_INVESTIGATOR",1980,"Great Britain","OtherNA","3048","31","OtherNA","OtherNA",0,1,2,0,4,3,7709,27,"0"
"78782","PRINCIPAL_SUPERVISOR",1955,"Australia","OtherNA","2678","25","No",">10 to 15",6,6,2,5,16,4,7710,52,"0"
"926102","CHIEF_INVESTIGATOR",1980,"OtherNA","OtherNA","Other","19","No",">=0 to 5",1,1,1,0,2,0,7711,27,"0"
"12957","CHIEF_INVESTIGATOR",1965,"Great Britain","OtherNA","2603","25","No",">10 to 15",5,13,30,8,11,1,7712,42,"0"
"713202","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,1,2,3,7713,37,"0"
"82512","CHIEF_INVESTIGATOR",1955,"Asia Pacific","OtherNA","2153","19","No","more than 15",3,7,8,10,5,5,7714,52,"0"
"72957","CHIEF_INVESTIGATOR",1960,"New Zealand","OtherNA","3048","31","No","more than 15",3,2,38,6,19,43,7715,47,"0"
"80412","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3258","31","No","more than 15",3,1,19,3,1,0,7716,52,"0"
"45967","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","Other","19","No",">5 to 10",0,5,1,0,3,0,7717,32,"0"
"67097","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","653","7","No","more than 15",1,3,1,4,0,0,7718,47,"0"
"76022","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2103","19","No",">10 to 15",3,4,16,10,2,0,7719,42,"0"
"72722","CHIEF_INVESTIGATOR",1955,"Australia","English","2103","19","No","more than 15",0,1,3,2,3,4,7720,52,"0"
"28412","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","19","No",">5 to 10",0,4,4,3,2,1,7721,47,"0"
"Other","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","653","7","OtherNA",">=0 to 5",0,1,0,0,0,0,7722,32,"0"
"80232","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","3198","31","No","more than 15",1,0,18,13,49,4,7723,47,"0"
"18757","CHIEF_INVESTIGATOR",1955,"Asia Pacific","OtherNA","548","7","No",">5 to 10",0,0,0,0,2,2,7724,52,"0"
"69657","CHIEF_INVESTIGATOR",1955,"Great Britain","English","Other","7","No","more than 15",5,7,0,2,15,6,7725,52,"0"
"135027","CHIEF_INVESTIGATOR",1960,"Asia Pacific","OtherNA","Other","7","No",">=0 to 5",1,2,0,0,5,0,7726,47,"0"
"76627","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","31","No",">5 to 10",1,1,11,9,3,1,7727,37,"0"
"Other","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","3658","22","OtherNA",">=0 to 5",0,1,0,0,1,2,7728,57,"0"
"866967","CHIEF_INVESTIGATOR",1975,"Asia Pacific","OtherNA","Other","19","OtherNA","OtherNA",1,1,3,0,6,0,7729,32,"0"
"Other","CHIEF_INVESTIGATOR",1970,"Western Europe","OtherNA","593","7","No",">=0 to 5",1,1,0,0,3,0,7730,37,"0"
"870077","CHIEF_INVESTIGATOR",1980,"Australia","OtherNA","3508","4","No",">=0 to 5",0,2,3,1,1,0,7731,27,"0"
"148597","CHIEF_INVESTIGATOR",1975,"The Americas","OtherNA","3123","31","No",">=0 to 5",0,2,1,2,0,1,7732,32,"0"
"314557","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","7","OtherNA","OtherNA",0,2,0,3,4,1,7733,47,"0"
"547","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2053","19","No",">10 to 15",0,1,11,34,4,1,7734,47,"0"
"129492","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","593","7","No",">=0 to 5",0,3,1,2,0,1,7735,62,"0"
"398112","CHIEF_INVESTIGATOR",1975,"Great Britain","OtherNA","Other","7","No",">=0 to 5",1,2,0,0,4,1,7736,32,"0"
"Other","CHIEF_INVESTIGATOR",1985,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,1,0,1,0,7737,22,"0"
"7597","CHIEF_INVESTIGATOR",1955,"Eastern Europe","English","3048","31","No",">10 to 15",2,6,13,14,23,13,7739,52,"0"
"67182","CHIEF_INVESTIGATOR",1940,"Australia","OtherNA","3708","10","OtherNA",">=0 to 5",0,4,0,7,2,5,7740,67,"0"
"31722","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","3258","31","No",">5 to 10",0,1,5,4,0,0,7741,37,"0"
"81642","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2558","25","No","more than 15",0,2,2,6,5,0,7742,62,"0"
"63437","CHIEF_INVESTIGATOR",1940,"Australia","OtherNA","Other","7","OtherNA",">=0 to 5",0,2,0,1,2,0,7743,67,"0"
"62967","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","7","OtherNA","Less than 0",0,2,2,9,5,1,7744,57,"0"
"45967","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","Other","19","No",">5 to 10",0,5,1,0,3,0,7745,32,"0"
"135027","CHIEF_INVESTIGATOR",1960,"Asia Pacific","OtherNA","Other","7","No",">=0 to 5",1,2,0,0,5,0,7746,47,"0"
"Other","CHIEF_INVESTIGATOR",1960,"Asia Pacific","OtherNA","2523","25","No",">5 to 10",3,7,8,5,15,6,7747,47,"0"
"111537","CHIEF_INVESTIGATOR",1960,"Western Europe","OtherNA","803","7","No",">=0 to 5",1,2,5,4,1,0,7748,47,"0"
"101532","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2538","25","OtherNA",">=0 to 5",3,8,2,8,7,1,7749,47,"0"
"32672","CHIEF_INVESTIGATOR",1975,"Asia Pacific","OtherNA","3073","31","No",">5 to 10",1,2,1,3,2,2,7750,32,"0"
"712437","CHIEF_INVESTIGATOR",1965,"Asia Pacific","OtherNA","2103","19","No",">=0 to 5",0,4,0,0,0,0,7751,42,"0"
"131432","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2653","25","No",">=0 to 5",1,4,5,7,11,1,7752,42,"0"
"67732","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","7","No",">10 to 15",0,2,3,2,3,0,7753,42,"0"
"25207","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","3708","10","No",">=0 to 5",2,4,0,4,6,5,7754,37,"0"
"897272","CHIEF_INVESTIGATOR",1980,"Australia","OtherNA","2558","25","No",">=0 to 5",0,1,1,2,0,0,7755,27,"0"
"620807","CHIEF_INVESTIGATOR",1965,"North America","OtherNA","653","7","No",">=0 to 5",1,3,1,1,0,0,7756,42,"0"
"82722","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2153","19","No",">10 to 15",1,1,0,3,7,2,7757,37,"0"
"60517","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","1098","1","No",">5 to 10",3,7,1,18,3,0,7758,42,"0"
"1012","CHIEF_INVESTIGATOR",1945,"Australia","English","3123","31","No",">5 to 10",3,2,13,2,15,0,7759,62,"0"
"45972","CHIEF_INVESTIGATOR",1970,"Western Europe","OtherNA","593","7","No",">5 to 10",0,1,1,1,2,4,7760,37,"0"
"162462","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","3258","31","No",">=0 to 5",0,2,7,1,0,0,7761,37,"0"
"33582","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2103","19","No",">5 to 10",0,0,1,0,1,7,7762,32,"0"
"68467","CHIEF_INVESTIGATOR",1950,"Great Britain","OtherNA","Other","25","OtherNA",">10 to 15",3,1,42,12,8,4,7763,57,"0"
"109052","CHIEF_INVESTIGATOR",1980,"Australia","OtherNA","498","7","OtherNA","OtherNA",0,2,0,0,0,0,7764,27,"0"
"1382","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2053","19","No",">=0 to 5",6,2,1,3,2,0,7765,32,"0"
"76237","CHIEF_INVESTIGATOR",1960,"Great Britain","English","2923","25","No",">10 to 15",4,5,3,6,10,2,7766,47,"1"
"144767","CHIEF_INVESTIGATOR",1970,"Asia Pacific","OtherNA","1258","34","No",">=0 to 5",2,4,1,4,1,0,7767,37,"1"
"95677","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","1038","1","OtherNA","OtherNA",0,0,0,0,0,0,7768,62,"1"
"Other","CHIEF_INVESTIGATOR",1980,"OtherNA","OtherNA","653","7","OtherNA",">=0 to 5",1,0,0,0,0,0,7769,27,"1"
"537","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2653","25","No",">10 to 15",4,4,19,19,19,5,7770,42,"0"
"123547","CHIEF_INVESTIGATOR",1980,"Australia","OtherNA","2533","25","No",">=0 to 5",1,2,0,2,0,0,7771,27,"0"
"178022","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2523","25","No",">=0 to 5",1,3,3,2,4,4,7772,32,"0"
"755517","CHIEF_INVESTIGATOR",1975,"Western Europe","Other","2538","25","No",">=0 to 5",2,5,3,2,1,2,7773,32,"1"
"Other","CHIEF_INVESTIGATOR",1960,"Asia Pacific","OtherNA","2523","25","No",">5 to 10",3,7,8,5,15,6,7774,47,"0"
"813567","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","2533","25","No",">=0 to 5",1,2,1,3,2,3,7775,37,"0"
"9412","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2558","25","No",">10 to 15",0,3,10,22,6,5,7776,37,"0"
"47517","CHIEF_INVESTIGATOR",1970,"Australia","English","2533","25","OtherNA","OtherNA",1,1,3,17,9,9,7777,37,"0"
"984172","CHIEF_INVESTIGATOR",1980,"OtherNA","OtherNA","2973","25","No",">=0 to 5",1,3,0,1,0,3,7778,27,"0"
"168282","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2778","25","OtherNA","Less than 0",1,2,10,11,4,13,7779,37,"0"
"907227","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","2533","25","OtherNA",">=0 to 5",0,1,1,0,0,1,7780,37,"0"
"147717","CHIEF_INVESTIGATOR",1965,"Great Britain","OtherNA","Other","25","No",">=0 to 5",0,11,2,1,0,0,7781,42,"0"
"Other","CHIEF_INVESTIGATOR",1960,"OtherNA","OtherNA","Other","25","OtherNA","Less than 0",0,1,0,1,0,0,7782,47,"0"
"9227","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","1258","34","No",">=0 to 5",0,7,0,5,4,5,7783,37,"0"
"34177","CHIEF_INVESTIGATOR",1960,"North America","OtherNA","2523","25","OtherNA",">=0 to 5",0,8,5,2,4,20,7784,47,"1"
"953157","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","3048","31","OtherNA","OtherNA",2,1,23,12,15,3,7785,37,"0"
"889127","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","3258","31","No","Less than 0",0,1,0,0,0,0,7786,37,"0"
"796792","CHIEF_INVESTIGATOR",1955,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,7787,52,"0"
"Other","CHIEF_INVESTIGATOR",1955,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,7788,52,"1"
"11322","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","1798","118","No",">=0 to 5",4,0,0,4,1,2,7789,42,"1"
"66887","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","OtherNA","Less than 0",6,16,0,9,2,0,7790,52,"1"
"Other","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2578","25","No",">=0 to 5",2,5,0,1,3,1,7791,32,"0"
"Other","CHIEF_INVESTIGATOR",1980,"OtherNA","OtherNA","Other","25","OtherNA",">=0 to 5",1,0,0,2,0,0,7792,27,"1"
"39272","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2713","25","OtherNA",">5 to 10",0,1,0,2,3,0,7794,42,"0"
"107667","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2778","25","OtherNA",">=0 to 5",2,2,1,2,1,0,7795,52,"0"
"159607","CHIEF_INVESTIGATOR",1955,"The Americas","Other","2553","25","No",">=0 to 5",5,10,0,6,8,12,7796,52,"1"
"159607","CHIEF_INVESTIGATOR",1955,"The Americas","Other","2553","25","No",">=0 to 5",5,10,0,6,8,12,7797,52,"1"
"Other","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3658","22","No",">=0 to 5",1,0,0,4,4,5,7798,52,"1"
"Other","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2103","19","No","more than 15",0,1,0,2,1,2,7799,52,"0"
"44252","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">5 to 10",4,3,5,4,2,0,7800,47,"0"
"159607","CHIEF_INVESTIGATOR",1955,"The Americas","Other","2553","25","No",">=0 to 5",5,10,0,6,8,12,7801,52,"1"
"143992","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","19","No",">=0 to 5",5,4,3,2,3,1,7802,37,"0"
"493302","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2558","25","No",">=0 to 5",1,1,5,14,4,1,7803,32,"0"
"892942","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","4388","Other","OtherNA",">=0 to 5",0,0,4,4,2,0,7804,37,"0"
"698007","CHIEF_INVESTIGATOR",1940,"OtherNA","OtherNA","2523","25","No",">=0 to 5",0,1,2,4,0,8,7805,67,"0"
"103557","CHIEF_INVESTIGATOR",1980,"Australia","OtherNA","2053","19","No",">=0 to 5",1,1,1,1,0,0,7806,27,"0"
"82172","CHIEF_INVESTIGATOR",1950,"Great Britain","OtherNA","3073","31","No",">=0 to 5",2,1,0,1,2,1,7807,57,"1"
"76022","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2103","19","No",">10 to 15",3,4,16,10,2,0,7808,42,"1"
"5967","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2923","25","No",">10 to 15",3,5,0,3,11,6,7809,52,"1"
"36652","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2298","46","OtherNA","OtherNA",1,2,0,6,0,0,7810,57,"0"
"917012","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2678","25","No",">=0 to 5",1,3,0,0,0,0,7811,32,"1"
"82502","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2603","25","OtherNA",">5 to 10",6,3,2,3,1,0,7812,47,"1"
"Other","CHIEF_INVESTIGATOR",1945,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,14,13,12,5,7813,62,"0"
"35867","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","1098","1","No",">5 to 10",1,2,0,0,1,7,7814,47,"0"
"82502","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2603","25","OtherNA",">5 to 10",6,3,2,3,1,0,7815,47,"1"
"111192","CHIEF_INVESTIGATOR",1965,"Western Europe","Other","1098","1","No",">=0 to 5",0,8,3,23,15,13,7816,42,"0"
"808267","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2178","19","OtherNA","Less than 0",3,1,4,8,0,1,7817,32,"1"
"18377","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2923","25","No",">5 to 10",3,4,5,1,9,2,7818,47,"0"
"22097","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","OtherNA","Less than 0",1,2,0,0,0,0,7819,47,"0"
"82427","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","653","7","OtherNA","more than 15",4,6,0,1,0,4,7820,52,"1"
"45997","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","1678","13","No",">5 to 10",3,0,0,4,8,1,7821,47,"1"
"974802","CHIEF_INVESTIGATOR",1980,"OtherNA","OtherNA","2538","25","No",">=0 to 5",2,0,2,2,1,1,7822,27,"1"
"40797","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2713","25","No",">=0 to 5",1,5,3,4,1,0,7823,47,"0"
"19072","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","Other","31","OtherNA",">=0 to 5",0,1,1,0,0,0,7825,32,"0"
"105342","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2678","25","No",">=0 to 5",5,7,4,6,9,3,7826,42,"0"
"65712","CHIEF_INVESTIGATOR",1950,"Western Europe","OtherNA","2523","25","OtherNA","more than 15",3,6,3,3,8,11,7827,57,"1"
"888697","CHIEF_INVESTIGATOR",1975,"Great Britain","OtherNA","2678","25","No",">=0 to 5",1,3,0,0,0,0,7828,32,"0"
"51502","CHIEF_INVESTIGATOR",1975,"Middle East and Africa","OtherNA","2713","25","No",">=0 to 5",1,1,4,7,0,1,7829,32,"1"
"74162","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","25","No",">5 to 10",5,9,19,34,9,10,7830,37,"1"
"Other","CHIEF_INVESTIGATOR",1950,"North America","OtherNA","2543","25","No",">10 to 15",1,0,1,1,4,2,7831,57,"1"
"Other","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2298","46","No",">=0 to 5",0,1,0,0,0,0,7832,37,"0"
"918922","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2923","25","No",">=0 to 5",3,3,0,0,0,5,7833,32,"1"
"77817","CHIEF_INVESTIGATOR",1970,"Australia","English","Other","58","No",">5 to 10",0,0,8,3,2,0,7834,37,"1"
"73422","CHIEF_INVESTIGATOR",1960,"Great Britain","OtherNA","2713","25","No",">10 to 15",3,4,9,12,9,8,7835,47,"0"
"69482","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","No",">5 to 10",2,2,0,0,7,4,7837,42,"1"
"20357","PRINCIPAL_SUPERVISOR",1965,"The Americas","English","Other","31","No",">5 to 10",3,1,2,15,10,1,7838,42,"1"
"69482","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","No",">5 to 10",2,2,0,0,7,4,7839,42,"1"
"73422","CHIEF_INVESTIGATOR",1960,"Great Britain","OtherNA","2713","25","No",">10 to 15",3,4,9,12,9,8,7841,47,"1"
