Grant.Status,A..papers,A.papers,B.papers,C.papers,Dif.countries,Perc_non_australian,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc.Lang.Eng,Perc.Lang.Other,Dif.Role,Perc.CHIEF.INVESTIGATOR,Average.Age,Weekday,Month,Day.of.Month,Day.of.Year,Season,Sponsor.Code,Grant.Category.Code,Contract.Value.Band,RFCD.0,RFCD.1,RFCD.2,RFCD.3,RFCD.4,RFCD.5,RFCD.6,RFCD.7,RFCD.8,RFCD.9,RFCD.10,RFCD.11,RFCD.12,RFCD.13,RFCD.14,RFCD.15,RFCD.16,RFCD.17,RFCD.18,RFCD.19,RFCD.20,RFCD.21,RFCD.22,RFCD.23,RFCD.24,SEO.0,SEO.1,SEO.2,SEO.3,SEO.4,SEO.5,SEO.6,SEO.7,SEO.8,SEO.9,SEO.10,SEO.11,SEO.12,SEO.13,SEO.14,SEO.15,SEO.16,SEO.17,SEO.18,SEO.19
1,0.0,1.0,3.0,0.0,1,1.0,1,1.0,5.0,2.0,3.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,0.0,1.0,0.0,0.0,1,0.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,57.0,0,7,30,211,3,21.0,4.0,50000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,6.0,7.0,5.0,2.0,1,1.0,1,1.0,10.0,4.0,6.0,1,1.0,0.0,2,0.0,52.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,4.0,1.0,0.0,1,0.0,1,1.0,5.0,1.0,1.0,1,0.0,0.0,1,1.0,37.0,0,7,30,211,3,21.0,4.0,50000,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
1,4.0,3.0,0.0,1.0,1,1.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,1,0.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,62.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,1,0.0,1,0.0,0.0,0.0,2.0,1,0.0,0.0,1,1.0,62.0,0,7,30,211,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0,1.0,1.0,2.0,1,1.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,47.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,2.0,0.0,9.0,1,0.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,47.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.0,1.0,0.0,0.0,1,1.0,1,1.0,5.0,0.0,4.0,1,0.0,0.0,1,1.0,37.0,0,7,30,211,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,2.0,9.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,0.0,1.0,4.0,2.0,1,1.0,1,1.0,5.0,1.0,1.0,1,0.0,0.0,1,1.0,47.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
0,1.0,1.0,0.0,0.0,1,1.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,0.0,0.0,1.0,0.0,1,1.0,1,1.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,52.0,0,7,30,211,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1,0.0,0.0,1.0,0.0,0,0.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,37.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1.0,2.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0,1.0,1.0,0.0,1,1.0,1,1.0,5.0,1.0,1.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1.0,0.0,4.0,1.0,1,0.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,52.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,0.0,2.0,0.0,2,0.5,2,2.0,15.0,2.0,1.0,1,0.0,0.0,1,1.0,57.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1,1.0,1.0,0.0,3.0,1,1.0,2,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,37.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,2,0.5,37.0,0,7,30,211,3,21.0,4.0,50000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4.0,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1,1.0,0.0,5.0,1.0,1,0.0,1,0.0,0.0,1.0,5.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,1.0,0.0,1.0,1,1.0,1,0.0,0.0,0.0,2.0,1,0.0,0.0,1,1.0,47.0,0,7,30,211,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.0,2.0,10.0,7.0,0,0.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,47.0,0,7,30,211,3,21.0,4.0,50000,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,8.0,9.0,12.0,11.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,47.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,1.0,0.0,0.0,1,1.0,2,1.0,10.0,1.0,0.0,1,0.0,0.0,1,1.0,52.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1.0,2.0,2.0,1.0,1,0.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1,0.0,0.0,2.0,0.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,57.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,0.0,0.0,1.0,2.0,1,0.0,1,1.0,0.0,1.0,0.0,0,0.0,1.0,1,1.0,52.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.0,0.0,3.0,1.0,1,1.0,1,0.0,0.0,1.0,0.0,1,1.0,0.0,1,1.0,47.0,0,7,30,211,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0.0,1.0,0.0,2.0,1,1.0,1,1.0,5.0,0.0,3.0,1,1.0,0.0,1,1.0,37.0,0,7,30,211,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,1,0.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,37.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1,0.0,0.0,1.0,2.0,1,0.0,2,1.0,5.0,3.0,2.0,1,0.0,0.0,1,1.0,49.5,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.0,1.0,1.0,1.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1.0,3.0,1,0.0,0.0,1,1.0,37.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,5.0,0.0,1.0,1.0,1,0.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,47.0,0,7,30,211,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,8.0,2.0,1.0,0.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,0,7,30,211,3,21.0,4.0,50000,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
1,9.0,2.0,2.0,2.0,1,0.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,47.0,0,7,30,211,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1.0,1.0,2.0,0.0,1,1.0,1,0.0,0.0,0.0,3.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.0,16.0,25.0,13.0,3,0.3333333333333333,3,3.0,35.0,1.0,3.0,2,0.0,0.0,2,0.6666666666666666,52.0,1,7,31,212,3,62.0,5.0,100000,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3.0,11.0,5.0,2.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,1.0,4.0,0.0,1,1.0,1,1.0,15.0,1.0,2.0,1,0.0,0.0,1,1.0,52.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.0,0.0,0.0,0.0,1,0.0,1,1.0,5.0,1.0,1.0,1,0.0,0.0,2,0.3333333333333333,47.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,47.0,1,7,31,212,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.0,5.0,2.0,0.0,1,1.0,1,1.0,5.0,1.0,1.0,1,1.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,9.0,23.0,23.0,7.0,1,1.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.5,72.0,1,7,31,212,3,6.0,6.0,50000,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,37.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,1,0.0,1,1.0,5.0,2.0,0.0,1,0.0,0.0,1,1.0,62.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,1.0,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,52.0,1,7,31,212,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,0.0,1.0,3.0,2.0,2,0.5,2,2.0,10.0,1.0,1.0,1,0.0,1.0,2,0.6666666666666666,44.5,1,7,31,212,3,21.0,4.0,50000,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.0,2.0,1.0,5.0,1,0.0,1,1.0,15.0,3.0,0.0,1,0.0,0.0,1,1.0,47.0,1,7,31,212,3,21.0,4.0,50000,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,1.0,1.0,0.0,0.0,1,0.0,2,2.0,5.0,0.0,1.0,1,0.0,1.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,1.0,4.0,2.0,0.0,1,1.0,1,1.0,5.0,1.0,2.0,1,0.0,0.0,1,1.0,47.0,1,7,31,212,3,21.0,4.0,50000,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,25.0,7.0,9.0,1.0,1,0.0,1,1.0,10.0,1.0,13.0,1,0.0,0.0,2,0.5,52.0,1,7,31,212,3,6.0,6.0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8.0,5.0,6.0,0.0,1,1.0,1,1.0,10.0,3.0,9.0,1,0.0,0.0,2,0.5,47.0,1,7,31,212,3,20.0,6.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,55.27897480510376,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
1,1.0,0.0,0.0,0.0,0,0.0,1,1.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5.0,4.0,3.0,4.0,1,1.0,1,1.0,10.0,1.0,1.0,1,0.0,0.0,1,1.0,57.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1.0,2.0,0.0,0.0,1,1.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,37.0,1,7,31,212,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,2.0,3.0,3.0,1.0,1,1.0,2,0.0,0.0,4.0,2.0,2,0.0,0.0,1,1.0,44.5,1,7,31,212,3,21.0,4.0,50000,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,10.0,0.0,1.0,1,0.0,0.0,1,1.0,67.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,55.27897480510376,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.0,0.0,1.0,0.0,1,1.0,1,1.0,5.0,4.0,6.0,1,0.0,0.0,1,1.0,52.0,1,7,31,212,3,137.0,7.0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.0,2.0,1.0,2.0,2,0.6666666666666666,3,2.0,30.0,2.0,3.0,1,0.0,0.0,1,1.0,53.66666666666666,1,7,31,212,3,21.0,4.0,50000,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1,2.0,8.0,21.0,2.0,1,1.0,1,1.0,15.0,2.0,2.0,1,0.0,0.0,1,1.0,67.0,1,7,31,212,3,253.0,1.0,200000,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.0,0.0,0.0,0.0,1,1.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,6.0,1.0,0.0,0.0,1,1.0,1,0.0,0.0,1.0,2.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3.0,1.0,0.0,0.0,1,0.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0.0,2.0,1.0,1.0,1,0.0,1,1.0,5.0,1.0,1.0,1,0.0,1.0,1,1.0,37.0,1,7,31,212,3,21.0,4.0,50000,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0,0.0,0.0,0.0,1,1.0,2,2.0,15.0,5.0,10.0,1,0.0,0.0,1,1.0,44.5,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0.0,2.0,2.0,0.0,1,1.0,1,1.0,5.0,2.0,1.0,1,0.0,0.0,1,1.0,42.0,1,7,31,212,3,21.0,4.0,50000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
