A..papers,A.papers,B.papers,C.papers,Dif.countries,Perc_non_australian,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc.Lang.Eng,Perc.Lang.Other,Dif.Role,Perc.CHIEF.INVESTIGATOR,Average.Age,Weekday,Month,Day.of.Month,Day.of.Year,Season,Sponsor.Code,Grant.Category.Code,Contract.Value.Band,RFCD.0,RFCD.1,RFCD.2,RFCD.3,RFCD.4,RFCD.5,RFCD.6,RFCD.7,RFCD.8,RFCD.9,RFCD.10,RFCD.11,RFCD.12,RFCD.13,RFCD.14,RFCD.15,RFCD.16,RFCD.17,RFCD.18,RFCD.19,RFCD.20,RFCD.21,RFCD.22,RFCD.23,RFCD.24,SEO.0,SEO.1,SEO.2,SEO.3,SEO.4,SEO.5,SEO.6,SEO.7,SEO.8,SEO.9,SEO.10,SEO.11,SEO.12,SEO.13,SEO.14,SEO.15,SEO.16,SEO.17,SEO.18,SEO.19,Grant.Status
3.0,7.0,6.0,4.0,1.0,0.6153846153846154,2.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,2.0,0.8,53.0,2.0,7.0,14.0,188.0,3.0,20.0,2.0,50000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,9.0,5.0,5.0,1.0,0.6153846153846154,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,2.0,0.7777777777777778,53.42857142857143,2.0,7.0,14.0,190.0,3.0,18.0,2.0,1000000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,12.0,6.0,4.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,4.0,1.0,0.0,0.0,1.0,0.8888888888888888,56.0,3.0,8.0,18.0,196.0,3.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,10.0,7.0,5.0,1.0,0.6666666666666666,1.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,2.0,0.7142857142857143,55.0,2.0,8.0,15.0,164.0,3.0,15.0,2.0,300000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,10.0,6.0,4.0,1.0,0.6666666666666666,2.0,1.0,20.0,3.0,3.0,1.0,0.0,0.0,2.0,0.7777777777777778,52.0,2.0,7.0,19.0,176.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,10.0,6.0,4.0,1.0,0.75,1.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,2.0,0.7857142857142857,56.16666666666666,2.0,7.0,17.0,184.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,9.0,4.0,2.0,1.0,0.5,1.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,2.0,0.8333333333333334,55.0,2.0,8.0,17.0,165.0,3.0,14.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,8.0,6.0,4.0,1.0,0.6666666666666666,1.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,1.0,0.8888888888888888,55.27897480510376,2.0,7.0,17.0,225.0,3.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,8.0,8.0,4.0,1.0,0.75,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.7777777777777778,57.0,2.0,7.0,16.0,206.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,11.0,6.0,6.0,1.0,0.8333333333333334,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.75,55.33333333333334,3.0,8.0,15.0,194.0,3.0,24.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,12.0,4.0,5.0,1.0,0.5833333333333334,2.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,2.0,0.8,56.16666666666666,2.0,7.0,18.0,162.0,3.0,0.0,2.0,200000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,10.0,5.0,4.0,1.0,0.6666666666666666,2.0,1.0,15.0,3.0,3.0,1.0,0.0,0.0,2.0,0.8,53.0,2.0,7.0,15.0,185.0,3.0,0.0,3.0,50000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,10.0,3.0,4.0,1.0,0.5833333333333334,1.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,2.0,0.7857142857142857,54.5,2.0,7.0,15.0,214.0,3.0,0.0,2.0,300000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,8.0,7.0,2.0,1.0,0.6666666666666666,2.0,1.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,0.8,53.42857142857143,2.0,8.0,15.0,198.0,3.0,26.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,9.0,5.0,5.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,1.0,0.75,53.66666666666666,2.0,8.0,18.0,203.0,3.0,7.0,2.0,200000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,9.0,5.0,6.0,1.0,0.5833333333333334,2.0,1.0,10.0,2.0,2.0,1.0,0.3333333333333333,0.0,1.0,0.7777777777777778,57.0,2.0,8.0,14.0,186.0,3.0,28.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,5.0,5.0,5.0,1.0,0.5833333333333334,1.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8333333333333334,51.28571428571429,2.0,8.0,14.0,176.0,3.0,21.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,8.0,4.0,4.0,1.0,0.5833333333333334,1.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,1.0,0.8571428571428571,57.0,3.0,8.0,15.0,206.0,3.0,26.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,11.0,5.0,3.0,1.0,0.7142857142857143,1.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8571428571428571,53.42857142857143,2.0,6.0,17.0,198.0,3.0,24.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,8.0,10.0,2.0,1.0,0.6153846153846154,2.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,1.0,0.7777777777777778,52.0,2.0,8.0,18.0,200.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,4.0,8.0,4.0,1.0,0.5833333333333334,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8,53.25,3.0,7.0,15.0,188.0,3.0,0.0,3.0,300000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,6.0,5.0,5.0,1.0,0.75,2.0,1.0,15.0,2.0,4.0,1.0,0.0,0.0,1.0,0.75,52.0,2.0,8.0,18.0,198.0,3.0,18.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,13.0,5.0,4.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,2.0,0.75,56.16666666666666,2.0,8.0,14.0,167.0,3.0,11.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,9.0,5.0,4.0,1.0,0.5833333333333334,2.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,1.0,0.8333333333333334,54.5,2.0,7.0,17.0,153.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,5.0,7.0,4.0,1.0,0.75,2.0,1.0,15.0,2.0,0.0,1.0,0.3333333333333333,0.0,2.0,0.7142857142857143,52.0,2.0,8.0,13.0,161.0,3.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,9.0,7.0,4.0,1.0,0.6153846153846154,2.0,1.0,10.0,3.0,1.0,1.0,0.0,0.0,1.0,0.7777777777777778,54.0,2.0,7.0,16.0,175.0,3.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,13.0,9.0,3.0,1.0,0.5833333333333334,2.0,1.0,10.0,3.0,4.0,1.0,0.0,0.0,2.0,0.875,57.0,2.0,8.0,17.0,199.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,12.0,7.0,6.0,1.0,0.6666666666666666,2.0,1.0,10.0,2.0,3.0,1.0,0.0,0.0,2.0,0.6666666666666666,54.5,3.0,8.0,14.0,188.0,3.0,18.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,10.0,7.0,4.0,1.0,0.5833333333333334,2.0,1.0,20.0,2.0,2.0,1.0,0.0,0.0,1.0,0.8,55.75,2.0,8.0,14.0,192.0,3.0,20.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,9.0,8.0,6.0,1.0,0.6153846153846154,2.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8,53.42857142857143,3.0,7.0,16.0,207.0,3.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,8.0,8.0,4.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,2.0,0.7142857142857143,55.0,2.0,8.0,18.0,178.0,3.0,7.0,2.0,400000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,9.0,8.0,6.0,1.0,0.5833333333333334,2.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,1.0,0.8333333333333334,56.64285714285714,3.0,7.0,16.0,155.0,3.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,13.0,7.0,5.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.7777777777777778,53.42857142857143,2.0,7.0,14.0,207.0,3.0,26.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,8.0,8.0,4.0,1.0,0.8,2.0,1.0,15.0,2.0,2.0,1.0,0.0,0.0,1.0,0.75,53.25,2.0,8.0,14.0,169.0,3.0,21.0,2.0,500000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,10.0,8.0,5.0,1.0,0.6666666666666666,1.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,1.0,0.875,52.0,2.0,8.0,17.0,185.0,3.0,13.0,1.0,100000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,11.0,7.0,5.0,1.0,0.5833333333333334,2.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,2.0,0.8571428571428571,54.0,2.0,8.0,18.0,199.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,8.0,5.0,5.0,1.0,0.5,2.0,1.0,10.0,3.0,2.0,1.0,0.3333333333333333,0.0,1.0,0.7777777777777778,56.0,3.0,8.0,17.0,202.0,3.0,28.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,11.0,8.0,4.0,1.0,0.5833333333333334,2.0,1.0,10.0,3.0,3.0,1.0,0.3333333333333333,0.0,1.0,0.75,52.83333333333334,3.0,7.0,16.0,193.0,3.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,11.0,7.0,5.0,1.0,0.6666666666666666,2.0,1.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,0.8333333333333334,53.875,2.0,8.0,15.0,218.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,14.0,8.0,3.0,1.0,0.6153846153846154,2.0,1.0,15.0,3.0,3.0,1.0,0.3333333333333333,0.0,2.0,0.7142857142857143,55.0,2.0,8.0,18.0,177.0,3.0,28.0,2.0,100000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,11.0,8.0,5.0,1.0,0.7142857142857143,1.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,1.0,0.8333333333333334,55.75,3.0,7.0,15.0,204.0,3.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,11.0,7.0,4.0,1.0,0.7142857142857143,1.0,1.0,15.0,2.0,1.0,1.0,0.0,0.0,2.0,0.8333333333333334,53.0,2.0,7.0,14.0,208.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,9.0,9.0,6.0,1.0,0.6666666666666666,2.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,1.0,0.75,56.16666666666666,2.0,7.0,17.0,225.0,3.0,9.0,2.0,50000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,11.0,6.0,2.0,1.0,0.5,2.0,1.0,15.0,3.0,2.0,1.0,0.0,0.0,2.0,0.75,54.5,2.0,8.0,17.0,202.0,3.0,20.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,14.0,10.0,3.0,1.0,0.6153846153846154,2.0,1.0,15.0,3.0,1.0,1.0,0.0,0.0,2.0,0.75,56.64285714285714,2.0,8.0,16.0,169.0,3.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,11.0,7.0,2.0,1.0,0.6666666666666666,2.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,2.0,0.8333333333333334,53.25,3.0,7.0,15.0,192.0,3.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
