,Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1
4969,0,165.0,8.0,1.0,400303.0,65.0,250407.0,20.0,419901.0,15.0,0.0,0.0,0.0,0.0,750802.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82427.0,1,1955.0,7.0,653.0,7.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,4.0
4970,1,21.0,4.0,1.0,270708.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770506.0,50.0,770906.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,75052.0,1,1970.0,4.0,998.0,1.0,1.0,5.0,2.0,0.0,2.0,2.0,1.0,5.0
4971,1,21.0,4.0,1.0,380205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143992.0,1,1970.0,7.0,2163.0,19.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,0.0
4972,0,21.0,4.0,1.0,330203.0,60.0,330302.0,20.0,330101.0,20.0,0.0,0.0,0.0,0.0,740102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17282.0,1,1955.0,0.0,2298.0,46.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
4974,1,148.0,3.0,1.0,270106.0,30.0,321020.0,30.0,270103.0,20.0,321015.0,20.0,0.0,0.0,730108.0,50.0,730115.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,15282.0,1,1965.0,7.0,2713.0,25.0,1.0,3.0,3.0,6.0,2.0,2.0,3.0,0.0
4975,1,222.0,8.0,1.0,380199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28797.0,1,1970.0,7.0,2768.0,25.0,1.0,4.0,6.0,11.0,0.0,0.0,0.0,1.0
4976,0,149.0,3.0,2.0,321010.0,25.0,321204.0,50.0,321208.0,25.0,0.0,0.0,0.0,0.0,730211.0,50.0,730201.0,25.0,730101.0,25.0,0.0,0.0,0.0,0.0,18377.0,1,1960.0,7.0,2923.0,25.0,1.0,3.0,3.0,2.0,3.0,1.0,9.0,2.0
4977,0,149.0,3.0,6.0,321208.0,60.0,321204.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,50.0,730201.0,30.0,730205.0,20.0,0.0,0.0,0.0,0.0,147722.0,1,1970.0,0.0,2923.0,25.0,0.0,4.0,1.0,1.0,0.0,1.0,5.0,2.0
4978,1,148.0,3.0,1.0,270106.0,30.0,321020.0,30.0,270103.0,20.0,321015.0,20.0,0.0,0.0,730108.0,50.0,730115.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,15282.0,1,1965.0,7.0,2713.0,25.0,1.0,3.0,3.0,6.0,2.0,2.0,3.0,0.0
4979,0,149.0,3.0,2.0,321208.0,30.0,321204.0,40.0,321004.0,30.0,0.0,0.0,0.0,0.0,730211.0,60.0,730105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,342122.0,1,1965.0,7.0,2543.0,25.0,1.0,4.0,4.0,2.0,0.0,4.0,24.0,6.0
4980,0,276.0,3.0,0.0,320702.0,20.0,321003.0,70.0,321004.0,10.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8732.0,1,1965.0,7.0,2713.0,25.0,1.0,5.0,1.0,3.0,2.0,5.0,1.0,0.0
4981,0,149.0,3.0,2.0,321208.0,30.0,321204.0,40.0,321004.0,30.0,0.0,0.0,0.0,0.0,730211.0,60.0,730105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5967.0,1,1955.0,7.0,2923.0,25.0,1.0,5.0,2.0,3.0,0.0,3.0,8.0,5.0
4982,0,137.0,7.0,0.0,240302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80217.0,1,1940.0,7.0,3198.0,31.0,0.0,2.0,0.0,3.0,6.0,29.0,0.0,3.0
4983,1,4.0,1.0,2.0,321299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,40.0,730304.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,31707.0,2,1965.0,7.0,2558.0,25.0,0.0,3.0,1.0,0.0,5.0,6.0,2.0,5.0
4984,1,148.0,3.0,1.0,321015.0,60.0,321012.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,60.0,730115.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,158617.0,1,1975.0,7.0,2738.0,25.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
4985,0,60.0,5.0,4.0,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730214.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63757.0,1,1960.0,0.0,2553.0,25.0,1.0,2.0,0.0,1.0,6.0,5.0,1.0,3.0
4986,0,130.0,3.0,1.0,321019.0,50.0,321024.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,50.0,730303.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67037.0,1,1950.0,2.0,2563.0,25.0,1.0,5.0,4.0,12.0,6.0,6.0,17.0,5.0
4988,1,202.0,3.0,3.0,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123327.0,1,1945.0,7.0,2578.0,25.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
4989,1,2.0,1.0,4.0,240302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9042.0,1,1960.0,7.0,3198.0,31.0,1.0,2.0,2.0,1.0,8.0,19.0,2.0,1.0
4990,1,83.0,3.0,1.0,320702.0,50.0,270107.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730203.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,74302.0,1,1960.0,7.0,2603.0,25.0,1.0,5.0,2.0,1.0,3.0,1.0,4.0,1.0
4991,0,21.0,4.0,1.0,270401.0,40.0,270208.0,30.0,270709.0,30.0,0.0,0.0,0.0,0.0,770403.0,30.0,770409.0,30.0,780105.0,40.0,0.0,0.0,0.0,0.0,66932.0,1,1940.0,7.0,3028.0,31.0,0.0,2.0,0.0,3.0,0.0,5.0,10.0,17.0
4994,1,2.0,1.0,4.0,291804.0,40.0,250103.0,30.0,291401.0,30.0,0.0,0.0,0.0,0.0,780103.0,40.0,780102.0,40.0,780105.0,20.0,0.0,0.0,0.0,0.0,82892.0,1,1970.0,1.0,2053.0,19.0,1.0,4.0,4.0,0.0,111.0,10.0,5.0,2.0
4996,0,205.0,3.0,1.0,321003.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,50.0,730106.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69812.0,1,1960.0,7.0,2813.0,25.0,0.0,3.0,3.0,11.0,15.0,13.0,20.0,2.0
4997,1,2.0,1.0,4.0,270304.0,60.0,270199.0,20.0,270805.0,20.0,0.0,0.0,0.0,0.0,730102.0,70.0,730101.0,20.0,670401.0,10.0,0.0,0.0,0.0,0.0,24392.0,1,1960.0,7.0,2628.0,25.0,1.0,1.0,1.0,0.0,7.0,3.0,0.0,0.0
4998,0,4.0,1.0,3.0,321101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,30.0,730306.0,50.0,730219.0,20.0,0.0,0.0,0.0,0.0,121892.0,1,1965.0,7.0,2568.0,25.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
4999,0,276.0,3.0,0.0,270106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21137.0,1,1970.0,7.0,2578.0,25.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0
5001,0,2.0,1.0,4.0,291706.0,50.0,291702.0,30.0,290401.0,20.0,0.0,0.0,0.0,0.0,671306.0,50.0,671305.0,30.0,700302.0,20.0,0.0,0.0,0.0,0.0,69732.0,1,1950.0,7.0,2153.0,19.0,1.0,2.0,3.0,1.0,1.0,39.0,2.0,0.0
5002,1,194.0,8.0,1.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38697.0,1,1960.0,7.0,2778.0,25.0,0.0,0.0,3.0,3.0,3.0,6.0,1.0,0.0
5003,1,34.0,8.0,1.0,320702.0,50.0,270107.0,25.0,270108.0,25.0,0.0,0.0,0.0,0.0,730104.0,50.0,730203.0,25.0,730211.0,25.0,0.0,0.0,0.0,0.0,69142.0,1,1950.0,1.0,2653.0,25.0,1.0,5.0,2.0,2.0,6.0,6.0,10.0,1.0
5004,0,105.0,1.0,1.0,300699.0,25.0,291405.0,50.0,300603.0,25.0,0.0,0.0,0.0,0.0,670306.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34447.0,1,1970.0,7.0,1098.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,3.0
5005,0,34.0,8.0,1.0,320702.0,50.0,270107.0,25.0,270108.0,25.0,0.0,0.0,0.0,0.0,730104.0,50.0,730203.0,25.0,730211.0,25.0,0.0,0.0,0.0,0.0,69142.0,1,1950.0,1.0,2653.0,25.0,1.0,5.0,2.0,2.0,6.0,6.0,10.0,1.0
5006,0,205.0,3.0,1.0,321003.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,50.0,730106.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69812.0,1,1960.0,7.0,2813.0,25.0,0.0,3.0,3.0,11.0,15.0,13.0,20.0,2.0
5007,0,105.0,1.0,1.0,291405.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670306.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34447.0,1,1970.0,7.0,1098.0,1.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,3.0
5009,1,196.0,7.0,3.0,260502.0,70.0,260602.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,770102.0,50.0,780104.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,78222.0,1,1970.0,7.0,2103.0,19.0,1.0,3.0,1.0,0.0,5.0,3.0,1.0,0.0
5012,1,51.0,7.0,1.0,291404.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670901.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22847.0,1,1980.0,7.0,2053.0,19.0,1.0,4.0,3.0,0.0,5.0,5.0,1.0,0.0
5014,0,205.0,3.0,1.0,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69812.0,1,1960.0,7.0,2813.0,25.0,0.0,3.0,3.0,11.0,15.0,13.0,20.0,2.0
5015,1,208.0,3.0,1.0,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145367.0,1,1965.0,7.0,2548.0,25.0,1.0,4.0,3.0,4.0,1.0,0.0,4.0,1.0
5016,0,0.0,0.0,1.0,321007.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39272.0,1,1965.0,7.0,2713.0,25.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0
5017,0,208.0,3.0,1.0,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145367.0,1,1965.0,7.0,2548.0,25.0,1.0,4.0,3.0,4.0,1.0,0.0,4.0,1.0
5018,1,128.0,1.0,2.0,300705.0,80.0,300704.0,15.0,300702.0,5.0,0.0,0.0,0.0,0.0,760299.0,40.0,630301.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,80477.0,1,1950.0,0.0,3268.0,31.0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,6.0
5019,0,77.0,3.0,1.0,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741582.0,1,1975.0,0.0,2763.0,25.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
5021,0,6.0,3.0,1.0,270199.0,50.0,321006.0,30.0,321008.0,20.0,0.0,0.0,0.0,0.0,730113.0,30.0,780105.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,73942.0,1,1950.0,7.0,2728.0,25.0,1.0,5.0,3.0,1.0,7.0,17.0,5.0,5.0
5022,0,205.0,3.0,1.0,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69812.0,1,1960.0,7.0,2813.0,25.0,0.0,3.0,3.0,11.0,15.0,13.0,20.0,2.0
5023,1,0.0,0.0,2.0,270702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770306.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80477.0,1,1950.0,0.0,3268.0,31.0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,6.0
5024,0,34.0,8.0,1.0,321028.0,40.0,270802.0,30.0,320305.0,30.0,0.0,0.0,0.0,0.0,730203.0,40.0,730217.0,30.0,730305.0,30.0,0.0,0.0,0.0,0.0,20937.0,1,1970.0,7.0,2763.0,25.0,1.0,3.0,0.0,4.0,3.0,4.0,2.0,0.0
5025,0,205.0,3.0,1.0,321004.0,60.0,321003.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,60.0,730106.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,69812.0,1,1960.0,7.0,2813.0,25.0,0.0,3.0,3.0,11.0,15.0,13.0,20.0,2.0
5026,1,49.0,3.0,1.0,300501.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730113.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11287.0,1,1965.0,7.0,1258.0,34.0,1.0,3.0,2.0,1.0,0.0,1.0,8.0,0.0
5027,1,163.0,1.0,1.0,420103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751002.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4762.0,1,1950.0,0.0,593.0,7.0,1.0,3.0,2.0,0.0,1.0,2.0,6.0,0.0
5029,1,9.0,1.0,1.0,260601.0,80.0,260602.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,770103.0,80.0,770101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80212.0,1,1945.0,7.0,3123.0,31.0,1.0,2.0,5.0,1.0,13.0,8.0,3.0,1.0
5030,1,194.0,8.0,1.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350047.0,1,1975.0,7.0,2778.0,25.0,1.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0
5031,0,255.0,3.0,1.0,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381382.0,1,1955.0,7.0,2923.0,25.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0
5032,0,49.0,3.0,1.0,309999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26962.0,2,1970.0,0.0,1038.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
5033,0,77.0,3.0,0.0,270602.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144767.0,1,1970.0,9.0,1258.0,34.0,1.0,4.0,0.0,3.0,1.0,2.0,1.0,0.0
5034,0,103.0,3.0,2.0,321008.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78637.0,1,1950.0,7.0,2713.0,25.0,0.0,5.0,0.0,5.0,2.0,3.0,2.0,0.0
5035,0,77.0,3.0,1.0,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20937.0,1,1970.0,7.0,2763.0,25.0,1.0,3.0,0.0,5.0,3.0,4.0,2.0,0.0
5036,0,112.0,8.0,1.0,339999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749904.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66897.0,1,1945.0,7.0,803.0,7.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0
5037,0,77.0,3.0,1.0,321024.0,50.0,321028.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,50.0,730303.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12177.0,1,1960.0,0.0,2563.0,25.0,0.0,4.0,0.0,0.0,5.0,5.0,6.0,1.0
5038,0,62.0,2.0,3.0,321021.0,50.0,321202.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84622.0,1,1955.0,7.0,2973.0,25.0,0.0,4.0,1.0,7.0,12.0,13.0,5.0,6.0
5040,1,77.0,3.0,1.0,320207.0,50.0,320305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12957.0,1,1965.0,0.0,2603.0,25.0,1.0,3.0,1.0,13.0,25.0,7.0,9.0,1.0
5042,0,3.0,9.0,7.0,321020.0,35.0,321208.0,35.0,321299.0,30.0,0.0,0.0,0.0,0.0,730305.0,50.0,730307.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,115867.0,1,1970.0,7.0,2523.0,25.0,1.0,4.0,1.0,0.0,6.0,6.0,5.0,13.0
5043,0,62.0,2.0,2.0,321204.0,60.0,321021.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5777.0,1,1970.0,7.0,2533.0,25.0,1.0,4.0,0.0,0.0,2.0,4.0,4.0,5.0
5044,0,1.0,2.0,7.0,300507.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65077.0,1,1965.0,7.0,1258.0,34.0,1.0,5.0,1.0,1.0,0.0,3.0,4.0,1.0
5046,1,21.0,4.0,1.0,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906612.0,1,1975.0,9.0,2603.0,25.0,1.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0
5047,1,21.0,4.0,1.0,280103.0,50.0,280501.0,30.0,270899.0,20.0,0.0,0.0,0.0,0.0,700102.0,80.0,780105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,875187.0,1,1975.0,9.0,2163.0,19.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
5048,1,21.0,4.0,1.0,240201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98432.0,1,1975.0,7.0,3198.0,31.0,1.0,4.0,2.0,1.0,8.0,10.0,1.0,1.0
5050,0,21.0,4.0,1.0,320702.0,50.0,270105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492977.0,1,1975.0,9.0,2498.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5051,1,21.0,4.0,1.0,370603.0,65.0,430101.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,750901.0,90.0,780107.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,885652.0,1,1965.0,0.0,603.0,7.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
5052,1,21.0,4.0,1.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488762.0,1,1970.0,4.0,2538.0,25.0,1.0,4.0,1.0,0.0,4.0,0.0,7.0,0.0
5053,1,21.0,4.0,1.0,321016.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805252.0,1,1975.0,0.0,4323.0,25.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
5054,1,21.0,4.0,1.0,340211.0,30.0,340212.0,30.0,340214.0,30.0,340210.0,10.0,0.0,0.0,720301.0,20.0,720201.0,40.0,690103.0,20.0,690203.0,20.0,0.0,0.0,492632.0,1,1970.0,4.0,1578.0,13.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0
5055,1,21.0,4.0,1.0,380105.0,50.0,370103.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750306.0,20.0,750401.0,20.0,780108.0,60.0,0.0,0.0,0.0,0.0,55552.0,1,1975.0,7.0,2558.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5056,0,21.0,4.0,1.0,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730113.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,145857.0,1,1965.0,2.0,2678.0,25.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0
5057,1,32.0,3.0,1.0,321202.0,60.0,270299.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,10.0,730108.0,80.0,730213.0,10.0,0.0,0.0,0.0,0.0,119282.0,1,1975.0,7.0,2523.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5058,1,21.0,4.0,1.0,240402.0,50.0,240201.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131112.0,1,1970.0,7.0,3198.0,31.0,1.0,4.0,2.0,1.0,11.0,22.0,3.0,0.0
5060,0,21.0,4.0,1.0,321003.0,50.0,321011.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889197.0,1,1975.0,0.0,2713.0,25.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0
5062,1,21.0,4.0,1.0,270199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497457.0,1,1975.0,9.0,2728.0,25.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0
5063,0,21.0,4.0,1.0,270602.0,50.0,270603.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888697.0,1,1975.0,0.0,2678.0,25.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
5064,0,21.0,4.0,1.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51677.0,1,1980.0,7.0,2668.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5065,1,21.0,4.0,1.0,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730113.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,145857.0,1,1965.0,2.0,2678.0,25.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0
5066,1,21.0,4.0,1.0,340207.0,40.0,340401.0,40.0,340213.0,20.0,0.0,0.0,0.0,0.0,720301.0,20.0,720201.0,50.0,720101.0,30.0,0.0,0.0,0.0,0.0,626187.0,1,1980.0,1.0,1678.0,13.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
5067,1,21.0,4.0,1.0,280204.0,40.0,280203.0,30.0,291599.0,30.0,0.0,0.0,0.0,0.0,700103.0,33.0,730211.0,33.0,780101.0,34.0,0.0,0.0,0.0,0.0,76757.0,1,1975.0,7.0,2153.0,19.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0
5068,1,21.0,4.0,1.0,320702.0,50.0,321003.0,25.0,321004.0,25.0,0.0,0.0,0.0,0.0,730106.0,60.0,730105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8732.0,1,1965.0,7.0,2713.0,25.0,1.0,5.0,2.0,3.0,2.0,5.0,1.0,0.0
5069,1,21.0,4.0,1.0,420305.0,40.0,379902.0,40.0,420399.0,20.0,0.0,0.0,0.0,0.0,750901.0,70.0,750203.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,862167.0,1,1970.0,0.0,653.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5070,1,21.0,4.0,1.0,390111.0,50.0,390102.0,25.0,390101.0,25.0,0.0,0.0,0.0,0.0,750503.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500382.0,1,1970.0,0.0,3658.0,22.0,1.0,4.0,2.0,0.0,5.0,4.0,0.0,0.0
5071,0,21.0,4.0,1.0,250302.0,10.0,249901.0,20.0,250502.0,10.0,270199.0,30.0,270101.0,30.0,780105.0,40.0,730106.0,40.0,740301.0,20.0,0.0,0.0,0.0,0.0,71127.0,1,1970.0,7.0,2603.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5072,1,21.0,4.0,1.0,300512.0,40.0,300505.0,30.0,320502.0,30.0,0.0,0.0,0.0,0.0,670503.0,70.0,670403.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,860357.0,1,1970.0,0.0,1258.0,34.0,1.0,4.0,1.0,0.0,3.0,19.0,1.0,0.0
