,A..papers,A.papers,B.papers,C.papers,Dif.countries,Perc_non_australian,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc.Lang.Eng,Perc.Lang.Other,Dif.Role,Perc.CHIEF.INVESTIGATOR,Average.Age,Weekday,Month,Day.of.Month,Day.of.Year,Season,Sponsor.Code,Grant.Category.Code,Contract.Value.Band,RFCD.Code,SEO.Code
3384,3.0,8.0,13.0,7.0,1,1.0,6,2.0,25.0,1.0,2.0,1,0.0,0.0,2,0.8571428571428571,47.0,2,9,27,270,3,63.0,2.0,100000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
3385,2.0,11.0,9.0,5.0,1,1.0,1,0.0,20.0,1.0,5.0,1,0.0,0.0,1,1.0,77.0,2,9,27,270,3,0.0,0.0,500000,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3386,8.0,2.0,2.0,0.0,1,0.0,1,0.0,0.0,1.0,2.0,1,0.0,0.0,1,0.0,57.0,2,9,27,270,3,0.0,0.0,1000000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3387,16.0,15.0,5.0,0.0,1,1.0,3,2.0,25.0,3.0,4.0,1,0.0,0.0,2,0.6666666666666666,57.0,3,9,28,271,3,24.0,6.0,100000,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0]"
3388,0.0,0.0,0.0,0.0,1,1.0,1,1.0,5.0,1.0,6.0,1,0.0,0.0,2,0.3333333333333333,57.0,3,9,28,271,3,24.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3389,0.0,0.0,0.0,0.0,1,1.0,1,1.0,5.0,1.0,2.0,1,0.0,0.0,1,1.0,42.0,3,9,28,271,3,24.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3390,3.0,3.0,0.0,1.0,1,1.0,1,1.0,5.0,0.0,3.0,1,1.0,0.0,1,1.0,42.0,3,9,28,271,3,24.0,6.0,100000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3391,0.0,7.0,2.0,0.0,1,1.0,1,0.0,0.0,2.0,7.0,1,0.0,0.0,1,1.0,62.0,3,9,28,271,3,24.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3392,16.0,5.0,5.0,0.0,1,1.0,2,2.0,15.0,2.0,2.0,1,0.0,0.0,3,0.3333333333333333,49.5,3,9,28,271,3,24.0,6.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3393,6.0,6.0,0.0,0.0,1,1.0,1,0.0,0.0,3.0,2.0,1,0.0,0.0,1,1.0,47.0,3,9,28,271,3,24.0,6.0,100000,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3394,2.0,5.0,1.0,3.0,1,1.0,1,1.0,10.0,0.0,2.0,1,1.0,0.0,1,1.0,52.0,3,9,28,271,3,24.0,6.0,100000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
3395,7.0,6.0,3.0,0.0,2,0.5,2,2.0,25.0,1.0,2.0,1,0.0,0.0,1,1.0,57.0,3,9,28,271,3,24.0,6.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3396,31.0,14.0,1.0,0.0,1,1.0,1,1.0,10.0,0.0,1.0,1,0.0,0.0,1,1.0,62.0,3,9,28,271,3,24.0,6.0,100000,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3397,2.0,1.0,4.0,1.0,1,1.0,1,1.0,10.0,0.0,3.0,1,1.0,0.0,1,1.0,42.0,3,9,28,271,3,24.0,6.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3398,3.0,5.0,15.0,4.0,2,0.5,4,4.0,30.0,3.0,14.0,1,0.0,0.0,1,1.0,52.0,3,9,28,271,3,24.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3399,17.0,6.0,2.0,0.0,1,1.0,1,1.0,10.0,1.0,3.0,1,0.0,0.0,2,0.3333333333333333,57.0,3,9,28,271,3,24.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3400,3.0,16.0,9.0,6.0,2,0.5,3,2.0,15.0,3.0,6.0,1,0.0,0.0,3,0.5,53.666666666666664,3,9,28,271,3,24.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3401,16.0,16.0,7.0,18.0,1,1.0,3,2.0,20.0,1.0,4.0,1,1.0,0.0,4,0.4,55.333333333333336,3,9,28,271,3,24.0,6.0,100000,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
3402,3.0,2.0,0.0,1.0,2,0.5,2,1.0,10.0,6.0,3.0,1,0.0,0.0,1,1.0,47.0,3,9,28,271,3,24.0,6.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3403,5.0,3.0,4.0,4.0,1,1.0,2,1.0,25.0,1.0,1.0,2,0.0,0.0,1,1.0,59.5,3,9,28,271,3,24.0,6.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3404,0.0,1.0,10.0,0.0,2,0.0,2,1.0,10.0,6.0,2.0,1,0.0,0.0,1,1.0,59.5,3,9,28,271,3,24.0,6.0,100000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
3405,13.0,13.0,5.0,10.0,1,1.0,1,1.0,20.0,1.0,0.0,1,1.0,0.0,1,0.0,62.0,3,9,28,271,3,0.0,0.0,0,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3406,7.0,8.0,5.0,2.0,1,0.0,1,1.0,5.0,0.0,3.0,1,0.0,0.0,2,0.5,47.0,3,9,28,271,3,24.0,6.0,100000,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3407,0.0,0.0,2.0,0.0,1,1.0,1,1.0,5.0,0.0,3.0,1,0.0,0.0,1,1.0,52.0,3,9,28,271,3,24.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3408,0.0,0.0,0.0,0.0,1,1.0,1,1.0,5.0,1.0,6.0,1,0.0,0.0,2,0.5,57.0,3,9,28,271,3,24.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3409,5.0,5.0,6.0,0.0,1,1.0,1,1.0,10.0,2.0,5.0,1,0.0,0.0,1,1.0,47.0,3,9,28,271,3,24.0,6.0,100000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3410,8.0,19.0,13.0,7.0,2,0.3333333333333333,3,1.0,10.0,6.0,6.0,2,0.0,0.0,1,1.0,50.333333333333336,3,9,28,271,3,24.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3411,7.0,2.0,12.0,1.0,1,0.0,1,1.0,5.0,0.0,3.0,1,0.0,0.0,1,1.0,52.0,3,9,28,271,3,24.0,6.0,100000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3412,0.0,0.0,3.0,1.0,1,0.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,67.0,3,9,28,271,3,24.0,6.0,100000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
3413,1.0,0.0,3.0,1.0,2,0.5,2,0.0,15.0,1.0,5.0,1,0.0,0.0,1,1.0,59.5,3,9,28,271,3,24.0,6.0,100000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3414,7.0,2.0,12.0,1.0,1,0.0,1,1.0,5.0,0.0,3.0,1,0.0,0.0,1,1.0,52.0,3,9,28,271,3,202.0,6.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3415,1.0,0.0,2.0,0.0,1,1.0,1,0.0,0.0,1.0,3.0,1,0.0,0.0,1,1.0,57.0,3,9,28,271,3,24.0,6.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3416,1.0,4.0,2.0,0.0,2,0.5,2,2.0,15.0,3.0,3.0,1,0.0,0.0,2,0.6666666666666666,47.0,3,9,28,271,3,24.0,6.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3417,4.0,4.0,6.0,2.0,1,1.0,1,1.0,20.0,4.0,2.0,1,0.0,0.0,1,1.0,72.0,3,9,28,271,3,24.0,6.0,100000,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
3418,3.0,0.0,0.0,0.0,0,0.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,52.0,3,9,28,271,3,24.0,6.0,100000,"[2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3419,2.0,8.0,10.0,1.0,1,0.0,1,1.0,0.0,4.0,8.0,1,0.0,0.0,1,1.0,47.0,4,9,29,272,3,24.0,6.0,100000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
3420,2.0,8.0,10.0,1.0,1,0.0,1,1.0,0.0,4.0,8.0,1,0.0,0.0,1,1.0,47.0,4,9,29,272,3,24.0,6.0,100000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
3421,5.0,22.0,12.0,13.0,2,0.6666666666666666,3,2.0,15.0,1.0,3.0,1,0.0,0.0,1,1.0,58.666666666666664,4,9,29,272,3,42.0,2.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3422,18.0,13.0,5.0,7.0,1,1.0,3,2.0,20.0,1.0,1.0,2,0.0,0.0,2,0.75,50.333333333333336,4,9,29,272,3,42.0,2.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3423,2.0,1.0,4.0,1.0,1,1.0,1,1.0,10.0,0.0,3.0,1,1.0,0.0,1,1.0,42.0,4,9,29,272,3,0.0,0.0,0,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3424,17.0,13.0,5.0,7.0,1,1.0,2,1.0,10.0,1.0,1.0,1,0.0,0.0,1,1.0,64.5,4,9,29,272,3,42.0,2.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3425,2.0,0.0,0.0,0.0,2,0.6666666666666666,3,2.0,10.0,1.0,2.0,2,0.0,0.0,1,1.0,55.333333333333336,4,9,29,272,3,42.0,2.0,50000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
3426,1.0,1.0,2.0,3.0,1,0.0,1,1.0,20.0,0.0,1.0,1,0.0,0.0,2,0.5,67.0,4,9,29,272,3,0.0,0.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
3427,2.0,4.0,1.0,0.0,1,1.0,1,1.0,10.0,1.0,1.0,1,0.0,0.0,1,1.0,72.0,5,9,30,273,3,165.0,8.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
3428,6.0,3.0,6.0,2.0,1,1.0,2,0.0,15.0,1.0,0.0,2,0.0,0.0,1,1.0,54.5,5,9,30,273,3,0.0,0.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3429,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,,1,1,10,10,1,0.0,0.0,400000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3430,19.0,13.0,6.0,12.0,1,1.0,3,2.0,15.0,2.0,2.0,1,0.0,0.0,1,1.0,62.0,4,2,10,41,1,42.0,2.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3431,0.0,5.0,6.0,5.0,1,1.0,1,1.0,20.0,2.0,0.0,1,0.0,0.0,2,0.5,67.0,4,2,10,41,1,34.0,8.0,50000,"[3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
3432,0.0,7.0,9.0,0.0,1,1.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,2,0.0,62.0,4,2,10,41,1,34.0,8.0,50000,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
3433,2.0,11.0,9.0,5.0,1,1.0,1,0.0,20.0,1.0,6.0,1,0.0,0.0,1,1.0,77.0,4,2,10,41,1,5.0,6.0,200000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3434,0.0,0.0,0.0,0.0,1,0.0,2,1.0,20.0,0.0,1.0,1,0.0,0.0,1,1.0,54.5,4,2,10,41,1,5.0,6.0,300000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3435,1.0,7.0,5.0,0.0,1,0.0,1,1.0,5.0,1.0,2.0,1,0.0,0.0,1,1.0,47.0,4,2,10,41,1,0.0,0.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3436,21.0,27.0,27.0,9.0,1,1.0,1,1.0,5.0,5.0,7.0,1,0.0,0.0,2,0.5,62.0,4,2,10,41,1,34.0,8.0,50000,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3437,0.0,2.0,1.0,0.0,1,1.0,2,1.0,20.0,2.0,0.0,1,0.0,0.0,2,0.6666666666666666,67.0,4,2,10,41,1,34.0,8.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
3438,7.0,16.0,24.0,3.0,1,0.0,1,1.0,15.0,0.0,1.0,1,1.0,0.0,2,0.5,62.0,4,2,10,41,1,34.0,8.0,50000,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3439,17.0,13.0,5.0,7.0,1,1.0,2,2.0,15.0,2.0,2.0,1,0.0,0.0,1,1.0,59.5,4,2,10,41,1,42.0,2.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3440,1.0,7.0,5.0,0.0,1,0.0,1,1.0,5.0,1.0,2.0,1,0.0,0.0,2,0.5,47.0,4,2,10,41,1,0.0,0.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
3441,0.0,5.0,6.0,5.0,1,1.0,1,1.0,20.0,2.0,0.0,1,0.0,0.0,2,0.5,67.0,4,2,10,41,1,34.0,8.0,50000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
3442,0.0,21.0,6.0,6.0,1,1.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1.0,67.0,4,2,10,41,1,0.0,0.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
3443,0.0,0.0,0.0,0.0,1,1.0,1,1.0,20.0,1.0,0.0,1,0.0,0.0,3,0.3333333333333333,62.0,4,2,10,41,1,34.0,8.0,50000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
3444,7.0,9.0,15.0,42.0,1,1.0,2,2.0,40.0,2.0,2.0,2,1.0,0.0,4,0.25,67.0,4,2,10,41,1,34.0,8.0,50000,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
